Stream,Lab_log,Site_code,Month,Day,Year,Number_of_collections,Fraction_Size,Class_order,Family,Subfamily_tribe,Genus,Species,Tally,Sample_density,Large_rare,Unique,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,22623,DC 15,7,6,2021,11,0.375,Diptera,Chironomidae,Chironominae Tanytarsini,Tanytarsus,,26,69,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Oligochaeta,Oligochaeta,,,,170,680,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Ostracoda,Ostracoda,,,,19,76,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Ephemeroptera,Baetidae,,Diphetor,hageni,34,136,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Ephemeroptera,Siphlonuridae,,Siphlonurus,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Ephemeroptera,Baetidae,,Callibaetis,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Ephemeroptera,Ephemerellidae,,Serratella,micheneri,20,80,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Ephemeroptera,Leptohyphidae,,Tricorythodes,,14,56,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Ephemeroptera,Leptophlebiidae,,Paraleptophlebia,,9,36,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Ephemeroptera,Baetidae,,Anafroptilum_Procloeon,,81,324,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Ephemeroptera,Baetidae,,Baetis,tricaudatus complex,24,96,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Ephemeroptera,Baetidae,,Baetis,piscatoris complex,9,36,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Ephemeroptera,Heptageniidae,,Afghanurus,criddlei,4,16,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Plecoptera,Perlidae,,Calineuria,californica,18,72,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Plecoptera,Nemouridae,,Malenka,,16,64,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Philopotamidae,,Wormaldia,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Hydroptilidae,,Hydroptila,,9,36,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Brachycentridae,,Micrasema,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Helicopsychidae,,Helicopsyche,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Plecoptera,Capniidae,,,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Lepidostomatidae,,Lepidostoma,unicolor group,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Lepidostomatidae,,Lepidostoma,,1,4,N,Y,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Hydropsychidae,,Hydropsyche,,10,40,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Hydropsychidae,,Cheumatopsyche,,22,88,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Leptoceridae,,Mystacides,,20,80,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Glossosomatidae,,Glossosoma,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Brachycentridae,,Amiocentrus,aspilus,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Odontoceridae,,Marilia,,12,48,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Calamoceratidae,,Heteroplectron,californicum,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Polycentropidae,,Polycentropus,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trichoptera,Rhyacophilidae,,Rhyacophila,betteni group,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trombidiformes,Sperchonidae,,Sperchon,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Odonata,Coenagrionidae,,Argia,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Oribatida,Oribatida,,,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Hemiptera,Corixidae,,,,4,16,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trombidiformes,Torrenticolidae,,Torrenticola,,9,36,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Plecoptera,Chloroperlidae,,Sweltsa,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Arachnida,Aturidae,,Aturus,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Megaloptera,Sialidae,,Sialis,,5,20,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trombidiformes,Lebertiidae,,Lebertia,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Coleoptera,Elmidae,,Optioservus,,11,44,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Trombidiformes,Sperchontidae,,Sperchonopsis,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Coleoptera,Dytiscidae,,Oreodytes,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Coleoptera,Psephenidae,,Eubrianax,edwardsii,19,76,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Coleoptera,Elmidae,,Zaitzevia,,4,16,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Coleoptera,Elmidae,,Ordobrevia,nubifera,28,112,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Muscidae,,,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Simuliidae,,Simulium,,5,20,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Turbellaria,Turbellaria,,,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Gastropoda,Planorbidae,,Menetus,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Bivalvia,Sphaeriidae,,,,4,16,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Ceratopogonidae,,Dasyhelea,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Psychodidae,,Maruina,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Empididae,,,,1,4,N,Y,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Amphipoda,Crangonyctidae,,Crangonyx,,223,892,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Gastropoda,Physidae,,Physa_Physella,,31,124,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Venerida,Cyrenidae,,Corbicula,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Opisthopora,Lumbricidae,,,,1,4,Y,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Odonata,Gomphidae,,Octogomphus,specularis,1,4,Y,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,,,,16,64,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Tanypodinae,,,4,16,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Tanypodinae,Ablabesmyia,,18,72,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Tanypodinae,Pentaneura,,9,36,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Tanypodinae,Thienemannimyia group,,7,28,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,,,14,56,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Brillia,,18,72,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Corynoneura,,7,28,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Cricotopus,,25,100,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Cricotopus,bicinctus,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Cricotopus_Orthocladius,,16,64,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Nanocladius,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Parakiefferiella,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Parametriocnemus,,27,108,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Rheocricotopus,,7,28,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Synorthocladius,,13,52,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Thienemanniella,,106,424,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Chironomini,,,22,88,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Chironomini,Microtendipes,pedellus group,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Chironomini,Microtendipes,rydalensis group,7,28,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Chironomini,Pagastiella,,4,16,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Chironomini,Paratendipes,,22,88,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Chironomini,Phaenopsectra,,7,28,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Chironomini,Polypedilum,,122,488,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Tanytarsini,,,37,148,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Tanytarsini,Cladotanytarsus,,16,64,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Tanytarsini,Micropsectra,,11,44,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Tanytarsini,Paratanytarsus,,56,224,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Tanytarsini,Rheotanytarsus,,122,488,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Tanytarsini,Stempellinella,,79,316,N,N,,,,,,,,,,,,,,,,,,,,
Squirrel Creek,24625,DC 15,6,15,2022,11,0.25,Diptera,Chironomidae,Chironominae Tanytarsini,Tanytarsus,,156,624,N,N,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
